url,label,source,last_update,accuracy,transparency,type,accuracy_bin
reedcooper.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
renewamerica.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
gop.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
revolver.news,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
righterway.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rightalerts.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rsbnetwork.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rightwingnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
riverregiontimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rodong.rep.kp/en,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rt.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rudaw.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rumble.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
ruptly.tv,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rushlimbaugh.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
russia-insider.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tass.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
ruthinstitute.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sacramentostandard.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sandiegocitywire.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sanfransun.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sanjoaquintimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sanjosestandard.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
santaclaratoday.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
santacruzstandard.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sanmateosun.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
smobserved.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sarasotareview.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
scalaskanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
scconnnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sealaskanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
searizonanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
secureamericanow.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
secoloradonews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
seconnnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sedenvernews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
selatimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sfvtoday.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sgvstandard.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
shafaaq.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
shariawatch.org.uk,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
shoalstoday.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
shtfplan.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sickchirpse.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
skepticink.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sloreporter.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sohu.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
solanosun.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southafricatoday.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southalamedanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southbayleader.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southbaysdnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sonsof1776.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southalabamatimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southbrowardnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southjeffconews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southlaketoday.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southmianews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southnewcastlenews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southorlandonews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southpalmbeachtoday.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southpinellastimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southsactoday.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southsfbaynews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southsgvnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
springstimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
speisa.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
stpetestandard.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
stanislausnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
staresattheworld.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
stateofthenation.co,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
steadfastandloyal.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
stonecoldtruth.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
stoppingsocialism.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southbirminghamtimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southoctimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southpimanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
southsfvtoday.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
stfnreport.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
strategic-culture.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
trumpstudents.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
studionewsnetwork.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sumtertimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sunshinesentinel.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
survivalblog.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sussexreview.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swampdrain.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swarajyamag.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swalaskanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swarizonanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swarkansastimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swcoloradonews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swconnnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swriversidenews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
swvalleytimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
syrianews.cc,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
takimag.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tallahasseesun.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tamparepublic.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tasnimnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tbdailynews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
teapartypatriots.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
techstartups.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
telesurtv.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
africanexponent.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thebeardedpatriot.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thebeltwayreport.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thebl.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theblacksphere.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theblaze.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
buffalochronicle.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theconservativebrief.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theconservativecentral.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
conservativepapers.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
constitutionproject.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thedailybell.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thedailystar.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
dailywire.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thedcpatriot.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thedonald.win,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theduran.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
economictimes.indiatimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theepochtimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thefederalist.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
fairus.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thefreedomtimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
freetelegraph.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thefrisky.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thehornnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thelapost.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theconservativetreehouse.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
lastresistance.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thelaughclub.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thelibertydaily.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thelibertyeagle.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
eng.majalla.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
themillenniumreport.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thenationalpatriot.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thenationalpulse.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thenational.ae,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
nationalistreview.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
mynewsguru.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
other98.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thepeoplestruth.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thepoliticalbrief.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thepolitics.online,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thepostemail.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theproudliberal.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theredelephants.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thereligionofpeace.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
remnantnewspaper.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
rfangle.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
therightstuff.biz,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thescinewsreporter.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sciencetimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thescoop.us,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
sonsoflibertymedia.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thespectator.info,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tehrantimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
digifection.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thetruedefender.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thetruereporter.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
theunionjournal.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
unz.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thewashingtonsentinel.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
facebook.com/thewashingtonstandard,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thinkamericana.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
chicagodaily.pro,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
toddstarnes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
toofab.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
toptopic.club,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
torontotoday.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
townhall.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tplnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
treasurecoastsun.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
trendingpolitics.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
triggerreset.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
truthexam.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
trueviralnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
trump.news,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
trumptrainnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
truthinmedia.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
truthuncensored.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tucsonstandard.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tularetimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tpusa.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
tuscaloosaleader.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
unclesamsmisguidedchildren.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
understandingthethreat.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
uniteamericafirst.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
upperdeltanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
usbacklash.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
uslibertywire.club,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
uslibertywire.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
usnationalnews.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
usaisonline.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
usareally.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
usanetwork.info,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
usright-left.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
ussanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
bloodandsoil.org,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
en.radiovaticana.va,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
vdare.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
verdugosnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
victorvalleytimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
vidmax.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
viralhatch.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
voiceofeurope.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
wallbuilders.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
fibrohealthnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thewashingtonpundit.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
washingtontimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
waynedupree.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
welovetrump.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
wethepeopledaily.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
wcalabamanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westcontracostanews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westeldoradonews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westflnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westhillsboroughnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westernsentinel.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westlatimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westoctimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westsbvtimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westsfvtoday.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westsgvnews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westventuranews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
westvolusianews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
whatstheharm.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
wikiislam.net,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
winecountrytimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
wingsoverscotland.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
wiregrasstimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
thepublicdiscourse.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
wokesloth.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
womenarehuman.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
facebook.com/womensrightsnews,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
wnd.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
worldstarhiphop.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
yavapainews.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
yellowhammertimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
yc.news,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
yubasuttertimes.com,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
zenith.news,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
maga2020.us,questionable sources,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
79days.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
369news.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
911truth.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
latitudes.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
ageofautism.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
allianceforadvancedhealth.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
anh-usa.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
amtvmedia.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
alternativenews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
althealthworks.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
americandigitalnews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
ahtribune.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
aim4truth.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
americanpolicy.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
americasfrontlinedoctors.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
ancient-code.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
ancient-origins.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
anewspost.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
answersingenesis.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
apost.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
ae911truth.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
asia-pacificresearch.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
askingangels.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
australiannationalreview.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
autisminvestigated.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
autismspeaks.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
banned.video,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
beholdisrael.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
biggovernment.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
biodefense.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
biologos.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
blacklistednews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
brandnewtube.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
brighteon.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
brightside.me,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
bugout.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
campusinsanity.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
cancer.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
catholic.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
charismanews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
childrenshealthdefense.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
chlorellafactor.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
carm.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
www1.cbn.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
creation.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
christianscience.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable,inaccurate
